ID,내용,링크,미디어 타입,미디어 URL,작성일,조회수,좋아요 수,답글 수,리포스트 수,인용 수
"18104552482923973","          ↳ 6/

가장 먼저 해야 할 것은 
숙제 전 자극을 끊는 것입니다.

숙제 시작 30분 전, 
가능하면 1시간 전부터 
쇼츠, 게임, 유튜브를 멈춰야 합니다.

그리고 바로 책상에 앉히지 마세요.

씻기, 
간식 먹기, 
산책하기, 
정리하기, 
부모와 잠깐 대화하기처럼

자극이 낮은 시간으로 
뇌를 천천히 내려와야 합니다.

이 완충 시간이 없으면 
아이는 공부를 시작하기도 전에 
이미 힘들어집니다.","https://www.threads.com/@dream_grow_lee/post/DXP8tgwk6YD","TEXT_POST","","2026. 4. 17. PM 10:15:58",2735,39,0,3,0
"17987058713963796","          ↳ 7/

두 번째는 
스마트폰을 의지로 참게 하지 말고 
물리적으로 분리하는 것입니다.

눈앞에 있는 자극은 
계속 뇌를 끌어당깁니다.

아이더러 참으라고 하는 것은 
매번 줄다리기를 시키는 것과 같습니다.

유혹을 이기는 힘보다 
유혹이 없는 환경이 
훨씬 강합니다.

공부 공간에서 
스마트폰이 안 보이게 하는 것, 
이것만으로도 
집중력은 달라집니다.","https://www.threads.com/@dream_grow_lee/post/DXP8vpvk0u9","TEXT_POST","","2026. 4. 17. PM 10:16:13",2543,24,0,2,0
"18060287018453316","학부모님들, 그거 아시나요? 
엄마가 불안해서 끌고 가는 공부의 유통기한은 
진짜 길어야 중학교까지 입니다.

실제 제일 중요한 고등학교에서는 학원의 영향력은 
그렇게 크지 않아요. 

제일 중요한 것은 결국 '아이 스스로 어떻게 공부하는가?' 에 달렸습니다. 

스스로 계획 세우고 해내는 아이들.
스스로 공부하는 아이에게는
공통점이 딱 하나 있습니다.
그게 뭐냐고요?!","https://www.threads.com/@dream_grow_lee/post/DXPAu51EvaW","TEXT_POST","","2026. 4. 17. PM 1:31:49",19975,201,14,20,1
"18124130173615200","↳ 1/

그건 '자기 주도 학습 습관' 이라고 할 수 있어요.

자기주도학습 습관?! 
너무 많이 들어봤겠지만 

진짜 자기주도적으로 습관을 만들게 하기 위해 

이론적으로 분해해서 설명해드릴게요. 

자기결정성 이론이라는 게 있습니다.
심리학자 데시라는 분의 40년 연구한 결과인데, 

사람이 스스로 움직이는 내적 동기는 3가지에 영향을 받는다고 합니다. 

1. 자율성: 내가 선택했다는 느낌
2. 유능감: 나도 할 수 있다는 느낌
3. 관계성: 누군가 나를 지지한다는 느낌

이 3가지는 내적동기를 일으키는 절대적인 요소라는 거에요. 

그런데 부모가 아이 공부시키려고 하는

학원 숙제는 자율성을 꺾습니다.
과도한 칭찬은 유능감을 꺾습니다.
잔소리는 관계성을 꺾습니다.

그럼 우리는? 
반대로 해야죠!","https://www.threads.com/@dream_grow_lee/post/DXPAwQFErK2","TEXT_POST","","2026. 4. 17. PM 1:32:01",3800,38,0,3,0
"17877997569565312","  ↳ 2/
""오늘 뭐 공부할지 네가 정해봐.""
이 한마디를 듣고 자란 아이는 
공부할 거리에서 스스로 정해서 실천합니다.

""수학 먼저 하고 국어 해.""
이렇게 순서까지 정해주는 가정의 아이는
오늘 숙제, 내일 숙제 같은 
지시가 없으면 멍 때리며 앉아만 있습니다.

이 차이는 단순한 '학습 능력'이 아닙니다.
""선택의 경험""입니다.

작은 선택이라도 스스로 하게 해야 합니다.

'내 스스로 선택하는 힘' 
그게 자율성입니다. 

아이 스스로 선택해서 공부할 수 있는 환경을 먼저 만들어야 합니다.
수학 공부할 거리
국어 공부할 거리 
아이 나이에 맞게 준비가 되어 있어야 해요. 

그런데 첫번째 자율성보다 더 중요한 것이 바로 유능감 입니다.","https://www.threads.com/@dream_grow_lee/post/DXPAyFBEnUy","TEXT_POST","","2026. 4. 17. PM 1:32:18",3253,35,0,3,0
"17920446105325669","    ↳ 3/

""나도 할 수 있다""는 느낌.

사실, 이건 100점 맞아서 생기는 게 아닙니다.

너무 쉬운 문제만 풀어서 100점 맞아서는 
절대로 '할 수 있다'는 느낌을 얻지 못합니다.

오히려 100점 맞는 외적 동기에 매몰되면, 
아이들은 어려운 도전과제를 회피합니다. 

왜? 

100점 맞지 못할까봐. 
내게 가장 중요한 가치인 100점, 공부 잘하는 아이 라는 타이틀이 사라질까봐
그러면 부모나 어른에게 사랑받지 못할까봐! 

그래서 쉬운 문제만 주고 
100점만 맞게 하는 게  아이를 망치는 지름길입니다.

진짜 ""할 수 있다.""는 느낌은
어제 못 풀었던 문제를 오늘 풀었을 때 생깁니다.

어제 하지 못했던 셔틀런 100개를 오늘은 했을 때 생깁니다.
어제 하지 못했던 2단뛰기 10개를 오늘 성공했을 때 생깁니다. 

내가 정말 절실하게 노력해서 
얻어낸 성과들, 
힘들게 도전하며 이겨낸 노력의 산물들 

이 수준에서 성공 경험을 쌓아야
""나도 되는구나""가 만들어집니다.","https://www.threads.com/@dream_grow_lee/post/DXPA0PHEqla","TEXT_POST","","2026. 4. 17. PM 1:32:33",2769,25,0,1,0
"18080184866423653","      ↳ 5/ 
마지막, 관계성

이건 많은 부모가 제일 놓치는 부분입니다.

부모는 
아이 공부에 관심이 많으면 
관계가 좋다? 

아닌거 다들 아시잖아요. 

매일 숙제 확인하고, 
틀린 문제 붙잡고, 
점수에 예민하게 반응하는 것은 
부모 입장에서는 관심일 수는 있어도

아이에게는 
'감시'로 느껴질 수 있습니다.

아이가 중, 고등학교로 커 갈수록 관계성은 
부모가 많이 개입하는 것이 아니잖아요.

자녀가 힘들 때 
'엄마 아빠는 내 편이다.'
'엄마 아빠가 나를 믿는다.'
라고 느끼게 하는 게 진짜 중요합니다. 

특히, 남 중생, 남고생 일 수록
여학생이더라도 프라이드가 강한 아이일 수록 
더 믿어줘야 합니다.

성장하는 아이들에게는 
그게 부모와의 관계에서 제일 중요한 부분입니다.

부모가 나를 믿어준다고 
내 편이라고 느끼는 자녀는 
시험을 망쳐도 도망가지 않습니다. 
못하는 것을 숨기지 않습니다. 

잘못하고 있을 때 변명보다 
도움을 구합니다.","https://www.threads.com/@dream_grow_lee/post/DXPA2HNEkiy","TEXT_POST","","2026. 4. 17. PM 1:32:51",2161,27,0,1,0
"18131651929483142","        ↳ 6/ 

왜냐하면 
혼나기 전에 
지지받을 거라는 확신이 있으니까요.

반대로 
결과로만 평가받는 아이는 
틀린 문제를 숨기고, 
점수를 속이고, 
공부 자체를 피합니다.

공부를 못해서가 아닙니다. 
관계가 무너졌기 때문입니다.

아이는 
지시를 많이 하는 사람 앞에서가 아니라 
안전하다고 느끼는 사람 앞에서 
진짜 배웁니다.","https://www.threads.com/@dream_grow_lee/post/DXPA4ZpEmRp","TEXT_POST","","2026. 4. 17. PM 1:33:07",1760,20,0,1,0
"18151317427477731","          ↳ 7/ 

결국 자기주도학습 습관은 
잔소리로 만들어지지 않습니다.

자율성이 있어야 
스스로 선택하고,

유능감이 있어야 
어려운 것도 다시 도전하고,

관계성이 있어야 
넘어져도 다시 일어섭니다.

이 세 가지가 쌓여야 
아이는 공부를 
""시키니까 하는 것""이 아니라 
""내가 해내는 것""으로 바꾸기 시작합니다.

그때부터 진짜 공부가 시작됩니다.

학원을 몇 개 더 보내느냐보다 
집에서 어떤 말을 하느냐가 더 중요합니다.

오늘부터 딱 하나만 바꿔보세요.

""수학 먼저 해."" 
대신 
""오늘은 뭘 먼저 할지 네가 정해봐.""

""왜 이것도 못했어?"" 
대신 
""어디가 제일 어려웠어?""

""빨리 해!"" 
대신 
""엄마는 네가 해낼 수 있다고 믿어.""

이런 말들이 쌓이면 
아이의 공부 습관이 바뀝니다. 
그리고 결국 
아이 인생이 바뀝니다.","https://www.threads.com/@dream_grow_lee/post/DXPA6M2EpcS","TEXT_POST","","2026. 4. 17. PM 1:33:22",1615,29,0,1,0
"17932713189230567","          ↳ 8/
부모가 해야 할 일은 
아이를 끌고 가는 것이 아니라 
아이 안의 힘이 자라도록 
환경을 만드는 것입니다.

조급함 대신 기다림으로, 
통제 대신 선택으로, 
비교 대신 믿음으로 
아이를 대해주세요.

진짜 목표는 
초등학교 때 성적표가 아닙니다.

중학교, 
고등학교, 
그리고 어른이 되어서도 
스스로 배우고 살아가는 힘.

그 힘을 만드는 출발점은 
오늘 집 안의 말 한마디, 
반응 하나, 
분위기 하나입니다.

부모의 불안으로 밀지 말고 
아이의 성장을 믿어주세요.

이 글이 도움 되셨다면 
저장이랑 리포스트해두셨다가 
마음이 조급해질 때마다 
다시 꺼내보세요.

아이들이 스스로 배우고 단단하게 자라면 좋겠습니다. 
아이와 부모의 꿈을 키웁니다. 
Dream_Grow","https://www.threads.com/@dream_grow_lee/post/DXPBMNWESk0","TEXT_POST","","2026. 4. 17. PM 1:35:46",1261,32,0,4,0
"18084979073367400","초등교사입니다.
제발! 아이 숙제 도와주지 마세요. 
특히, 답 좀 알려주지 않았으면 좋겠습니다! ㅠㅜ 

숙제를 도와주는 부모가 아이를 망칩니다.
정확히는, '대신 해주는' 부모님들 말이죠. 

어떤 경우에는 아이 회장, 부회장 선거인데
부모가 다 만들고 오는 경우도 허다하더라고요....! 

그럼 안되요! 진짜! 왜냐하면....","https://www.threads.com/@dream_grow_lee/post/DXMYck1El6u","TEXT_POST","","2026. 4. 16. PM 1:01:19",18425,100,19,7,0
"18038805035581116","↳ 1/
숙제를 도움 받는 아이들은 
일단, 뭔가 잘하고 싶어하는 아이들입니다. 

숙제를 신경쓰지 않는 아이들은 도움이고 나발이고 
그냥 대충 하거나 숙제를 꺼내 보지도 않아요. 

숙제 도움 받는 아이들이 
반장 선거나 회장 선거 같은 것들 도움 받으려는 아이와 맥락이 비슷한 이유입니다.

'내가 이것을 못하면 어떡하지...?' 라고 불안해 하며 

""엄마, 이거 어떻게 해?"" 라고 하면

""이거 이렇게 하는 거야."" 라거나
""이것도 모르니?! 이거 답 이거잖아!! 
다른 애들은 다 하는데."" 라면서

아이 옆에 앉아 답을 알려줍니다.
틀린 걸 고쳐줍니다.
심하면 처음부터 끝까지 다 해줍니다.

사실 부모님 마음을 이해합니다.
아이가 잘 알고 
제대로 배웠으면 하는 바람이시겠지요. 

하지만 그게 반복되면, 
아이는 스스로 생각하는 법을 잊습니다.","https://www.threads.com/@dream_grow_lee/post/DXMYd9akm4e","TEXT_POST","","2026. 4. 16. PM 1:01:33",3593,14,0,0,0
"18356351878225730","  ↳ 2/
이건 감이 아니라 이론입니다.

비고츠키의 '근접발달영역' 이론.
엄청나게 중요한 교육학 이론 입니다. 

""아이가 혼자서는 못 하지만, 적절한 도움이 있으면 해낼 수 있는 영역""
그게 근접 발달 영역이에오ㅛ. 

""도전하는 과제를 주고 
도와줘야 아이들은 해내면서 성장한다!""

어? 
뭐야?

도와주라고?? 

네! 도와주라고요! 

그런데... 핵심은!!","https://www.threads.com/@dream_grow_lee/post/DXMYgHKEkiA","TEXT_POST","","2026. 4. 16. PM 1:01:48",2845,8,0,0,0
"18086709500018700","    ↳ 3/
핵심은 '적절한 도움'입니다.

답을 알려주는 건 도움이 아닙니다.
그건 배움의 영역 자체를 없애는 겁니다.

숙제를 부모가 대신 해준 아이,
무기력한 아이들은 

수업 중 문제를 만나면 바로
""선생님, 모르겠어요""라고 합니다.
30초도 안 버텨요! 

반면, 틀려도 직접 해본 아이.
일단 끙끙거립니다.
지우고 다시 씁니다.
그 과정이 아이가 성장하는 과정에 있는 순간이에요.

이때, 조금만~ 아주 조금만 도와주는 거지요. 

등산할 때 앞서 간 사람이 
아래에 있는 사람 살짝 손 잡아서 올라가게 해주는 것처럼 말이죠. 

그래서 어떻게 도와줘야하나면...","https://www.threads.com/@dream_grow_lee/post/DXMYh6TkgrK","TEXT_POST","","2026. 4. 16. PM 1:02:03",2543,12,0,0,0
"18431872300188137","      ↳ 4/

해결자가 아니라 조력자가 되어야 합니다.

해결은 아이가 직접 해야해요!! 

부모는 조력, 아이가 해결!! 
부모는 조력, 아이가 해결!! 
부모는 조력, 아이가 해결!! 

주인공이 누구인지, 반드시 기억하셔야 합니다!

그럼 자연스럽게 답을 알려주는 대신 뭐를 해야할까요? 

당연히 질문이죠! 
아이가 스스로 해결하게 해야 하잖아요. 

소크라테스식 질문법이 그냥 나온게 아니에요.

주인공이 학생이니 그렇게 할 수 밖에 없는 겁니다. 

집에서 답 대신 질문을 하면 됩니다.

진짜 간단해요.
""이 문제에서 뭘 물어보는 것 같아?""
""어디까지 알고 어떤 부분을 모르겠는지 설명해볼래?""

아이가 스스로 할 수 있게 하는 발판만 마련해주면 됩니다. 

그리고 중요한 것은!","https://www.threads.com/@dream_grow_lee/post/DXMYjt5Eh6H","TEXT_POST","","2026. 4. 16. PM 1:02:20",2105,15,0,0,0
"18371083531164306","        ↳ 5/ 

그냥 틀려도 그대로 제출하게 합니다.
틀린 숙제는 부끄러운 게 아닙니다.
선생님을 믿어보세요. 
그리고 선생님은 아이의 현재 수준을 파악할 겁니다. 

과제를 내주는 선생님이시라면, 
분명 아이 과제를 보며 현재 뭐가 문제를 겪고 있는지 금방 아실 겁니다.

그럼? 
선생님이 조력자로서 아이의 성장을 위해 도움을 주겠지요! 

모르는 것은 부끄러운 게 아닙니다.

모르면 모른다고 말할 수 있는 용기도 중요한 거에요. 
대신 

과제에 오답 노트처럼 생각의 과정을 적으면 진짜 최고겠죠. 

""나는 이 문제에서 ..... 라고 생각해서 풀었는데, 
그게 안풀린다. 이 문제의 조건은 ~~ 라고 생각했는데 
뭐가 문제인지 모르겠다.""

이렇게 스스로 뭐를 어려워하는지 글로 표현하게 하면
메타인지가 자랍니다.

생각과정, 오답노트 쓰는 방법 같은 것을 
부모가 알려주는 것이 성장하는 데 
도와주는 제대로 된 길입니다.","https://www.threads.com/@dream_grow_lee/post/DXMYl6Rkgrx","TEXT_POST","","2026. 4. 16. PM 1:02:35",1692,16,0,0,0
"17885551821497428","          ↳ 6/

마지막으로 
과정을 인정하는 말을 하면 아이가 배움을 과정으로 보겠지요!

""네가 문제를 모르더라도 끝까지 고민한 것을 글로 써봤구나.""
""모르는 건 부끄럽고 문제가 아니야.""
""이렇게 적는 순간 너는 또 성장한 거지!""
""내일 학교 가서 선생님 도움 받아보렴. 분명 선생님이 실마리 주실거야.""

결과가 아니라 과정에 반응하면,
아이는 '잘하는 것'이 아니라 '해보는 것'에 가치를 둡니다.
배움을 즐기게 됩니다. 
이게 내재적 동기의 시작입니다! 

제가 수많은 책을 읽으면서 느끼는 것이
아이 성장에 있어서
공부에 대한 아이의 ""감정""이 성적보다 중요합니다.

부정적 정서가 쌓이면, 아무리 좋은 학습 전략도 힘을 발휘하기 어렵습니다.
그리고 궁극적으로 아이가 성인이 되어서
행복한 삶을 사는 것이 어렵게 됩니다.","https://www.threads.com/@dream_grow_lee/post/DXMYnpeko_b","TEXT_POST","","2026. 4. 16. PM 1:02:50",1378,12,0,0,0
"18415537696131186","          ↳ 7/ 

결국, 완벽한 숙제가 아니라
스스로 끙끙거려본 경험이 아이를 키웁니다.

오늘부터 한 가지만 바꿔보십시오.
답을 알려주는 대신, 3분만 기다려주십시오.
그리고 질문 하나만 던져 주세요. 
과정 칭찬 한 마디도 괜찮습니다. 

그 과정이 아이의 성장을 돕습니다. 

아이가 스스로 배우는 힘을 키우며 자라길 바랍니다.

""아이와 부모의 꿈을 키웁니다. ""
-Dream_Grow-","https://www.threads.com/@dream_grow_lee/post/DXMYpinEqel","TEXT_POST","","2026. 4. 16. PM 1:03:05",1188,13,0,0,0
"17890766721461788","초등수학에서 가장 중요한 부분이 뭔지 아시나요?
바로, 약수와 배수!! 
이거 중학교 수학의 기초가 됩니다. 
초등학교 때 외워서 풀면 망해요!! 
사실 아이들이 구하는 방법은 압니다.
그런데 왜 그렇게 하는지는 모릅니다.

이해 없이 절차만 외운 수학이니깐 중학교에서 무너집니다!! 

꼭!! 이걸 아셔야해요.","https://www.threads.com/@dream_grow_lee/post/DXMRlnwEr4O","TEXT_POST","","2026. 4. 16. PM 12:01:22",20582,184,17,32,2
"17974080686859043","↳ 1/ 

일단, 
""우리 아이는 벌써 선행해서 약수, 배수 쯤은 아주 잘해요.""
라고 생각할 수 있습니다. 

하지만 절차적 능력과 개념 이해는 다릅니다.

피아제라는 엄청 유명한 교육학자의 
인지발달 이론에 따르면, 
초등 고학년은 구체적 조작기에서 
형식적 조작기(추상화)로 넘어가는 단계에 있는 시기입니다! 

더이상 물건 같은 거 만지지 않아도 
문자만 있어도 이해를 할 수 있는 뇌 발달 시기라는 거에요. 

중학교 이후에는 형식적 조작기에 들어선 뇌발달 단계라고 해서 
x, y, log 등등 다양한 문자가 사용이 되지요. 

그래서 초등 수학 잘하던 아이가 
그냥 문제만 풀다가 

초등학교 시기에 개념을 
구체적인 수 관게로 이해하지 못하고 
중등 추상 수학에서 무너집니다.
그냥 수포자가 되는 거지요.","https://www.threads.com/@dream_grow_lee/post/DXMRm84kmLW","TEXT_POST","","2026. 4. 16. PM 12:01:34",3308,22,0,0,0
"17935797189209024","  ↳ 2/
약수가 뭔지 아이에게 물어보세요.
""12의 약수 구하세요""는 답합니다.

그런데 
그냥 ""약수의 뜻이 뭐야?""라는 질문에는 답을 못합니다.

약수는 어떤 수를 나누어떨어지게 하는 수입니다.
배수는 어떤 수를 x2, x3, x4 ... 했을 때 나오는 수입니다.

기본적으로 
수학적 정의를 말로 설명할 수 있어야 합니다.
말로 못하면, 아직 모르는 겁니다.","https://www.threads.com/@dream_grow_lee/post/DXMRo2sEnxZ","TEXT_POST","","2026. 4. 16. PM 12:01:50",2759,20,0,1,0
"18078292316572171","    ↳ 3/
문제에서는 이렇게 물어봐요! 

""12의 약수를 구해봐"" 대신
""12개의 사탕을 남김 없이 나눌 수 있는 사람 수는?""

이렇게 물으면 아이가 스스로 생각합니다.
1명, 2명, 3명, 4명, 6명, 12명.

사실 이것도 많은 아이들은 
문제로 익숙해져서 잘 풉니다. 

하지만 이런 문제가 나오면...","https://www.threads.com/@dream_grow_lee/post/DXMRq_Okn5d","TEXT_POST","","2026. 4. 16. PM 12:02:07",2619,19,0,1,0
"17877184260437568","      ↳ 4/

""12개의 사탕을 5명에게 똑같이 나눌 수 있을까?"" 
""왜 5는 12의 약수가 아니지?"" 
""12와 14의 최대공배수는 얼마인지 알아?"" 
""4와 6의 최소공약수는?? 

이런 개념을 가장 기초적으로 물어보는 이런 질문에서 막히면 
아이가 계산을 못하는 게 아닙니다.

아직, 수의 관계를 이해하지 못한 것입니다.","https://www.threads.com/@dream_grow_lee/post/DXMRswMEuA7","TEXT_POST","","2026. 4. 16. PM 12:02:21",2445,16,0,1,0
"18088798754519607","        ↳ 5/

집에서 제일 먼저 확인할 것은 
""뜻을 말할 수 있나?"" 입니다.

이렇게 물어보세요.

""약수는 무슨 뜻이야?"" 
""배수는 무슨 뜻이야?"" 

""12의 약수에 왜 3이 들어가?"" 
""12는 왜 4의 배수야?""

""최대 공약수는 무슨 뜻이야?""
""최소 공배수는 무슨 뜻이야?""

""최소 공약수는 왜 없는지 알아?""
""최대 공배수는 왜 없는지 알아?""

이 질문에 
""그냥 나누면 되잖아."" 
""선생님이 그렇게 하랬어."" 
이렇게 답하면

아직은 절차만 아는 상태입니다.","https://www.threads.com/@dream_grow_lee/post/DXMRuogksY4","TEXT_POST","","2026. 4. 16. PM 12:02:37",2215,20,0,1,0
"17985479339808106","          ↳ 6/

두 번째는 
물건으로 설명하며 보여줄 수 있는가 입니다.

사탕, 레고, 바둑알, 동전 뭐든 좋습니다. 
12개를 꺼내 놓고 말해보세요.

""1명에게 나누면?"" 
""2명에게?"" 
""3명에게?"" 
""4명에게?"" 
""5명에게는 왜 안 돼?""

여기서 중요한 건 
정답이 아니라 **이유 설명**입니다.

""5명은 2개씩 줄 수 없고 2개가 남아."" 
이렇게 말하면 
약수의 뜻을 이해한 겁니다.","https://www.threads.com/@dream_grow_lee/post/DXMRwlCEs-w","TEXT_POST","","2026. 4. 16. PM 12:02:53",1883,14,0,0,0
"18101659090777840","          ↳ 5/

세 번째는 
곱셈과 연결해서 볼 수 있는지 여부 입니다.

약수와 배수는 곱셈과 연결됩니다.

예를 들어 24의 약수를 구할 때 
이렇게 짝지어 볼 수 있는지 반드시 확인해봐야 합니다.

1×24 
2×12 
3×8 
4×6

이걸 보고 
""아, 24의 약수는 1, 2, 3, 4, 6, 8, 12, 24구나."" 
이렇게 가면 
약수를 **무작정 세는 것**이 아니라 
곱셈 관계로 이해하는 것입니다.

마지막이 제일 중요한데....","https://www.threads.com/@dream_grow_lee/post/DXMRydnkrek","TEXT_POST","","2026. 4. 16. PM 12:03:09",1664,13,0,0,0
"17865918018655548","초등수학에서 가장 중요한 부분이 뭔지 아시나요?
바로, 약수와 배수!! 
이거 중학교 수학의 기초가 됩니다. 
초등학교 때 외워서 풀면 망해요!! 
사실 아이들이 구하는 방법은 압니다.
그런데 왜 그렇게 하는지는 모릅니다.

이해 없이 절차만 외운 수학이니깐 중학교에서 무너집니다!! 

꼭!! 이걸 아셔야해요.","https://www.threads.com/@dream_grow_lee/post/DXMRcuAEggm","TEXT_POST","","2026. 4. 16. PM 12:00:10",2471,26,2,2,0
"18008728631850759","↳ 1/ 

일단, 
""우리 아이는 벌써 선행해서 약수, 배수 쯤은 아주 잘해요.""
라고 생각할 수 있습니다. 

하지만 절차적 능력과 개념 이해는 다릅니다.

피아제라는 엄청 유명한 교육학자의 
인지발달 이론에 따르면, 
초등 고학년은 구체적 조작기에서 
형식적 조작기(추상화)로 넘어가는 단계에 있는 시기입니다! 

더이상 물건 같은 거 만지지 않아도 
문자만 있어도 이해를 할 수 있는 뇌 발달 시기라는 거에요. 

중학교 이후에는 형식적 조작기에 들어선 뇌발달 단계라고 해서 
x, y, log 등등 다양한 문자가 사용이 되지요. 

그래서 초등 수학 잘하던 아이가 
그냥 문제만 풀다가 

초등학교 시기에 개념을 
구체적인 수 관게로 이해하지 못하고 
중등 추상 수학에서 무너집니다.
그냥 수포자가 되는 거지요.","https://www.threads.com/@dream_grow_lee/post/DXMReKAEo5v","TEXT_POST","","2026. 4. 16. PM 12:00:23",404,3,0,0,0
"18434070712137931","↳ 글 예약 발행 해 뒀더니.. 잘 못 올라갔네요. 
아래가 다 적힌 글입니다! 
아래 글로 읽어보세요~~ ^^","https://www.threads.com/@dream_grow_lee/post/DXMYMxxkYdF","TEXT_POST","","2026. 4. 16. PM 12:59:06",74,1,0,0,0
"18140615725452010","초등교사입니다.
초 5-6학년 아이가 갑자기 짜증이 늘었나요?
혹시 중간 중간 부모 앞에서도 욕을 심하게 하나요? 
(갓 입학힌 중1도 비슷합니다!)
특히 지금과 같은 학년말에 심각해집니다.
절대 무시하지 마세요.

사실 지금 학원 다닐 때가 아닙니다.
이 싸인을 놓치면 고학년 또는 중,고등학교 가서 후회합니다.
교실에서 매일 목격하는 5가지 위험 신호는 이렇게 됩니다.","https://www.threads.com/@dream_grow_lee/post/DXKwarIk6E8","TEXT_POST","","2026. 4. 15. PM 9:52:14",25644,126,3,4,0
"18063756071343630","↳ 1. 아침마다 배 아프다, 머리 아프다 핑계를 댄다.
2. 친구랑 나를 비교하며 자책한다.
3. 수학 익힘책만 펴도 한숨을 쉰다.
4. 사소한 거짓말이 잦아졌다.
5. 학교 이야기를 물어보면 입을 닫는다.

지금 당장 아이를 관찰해보세요! 

순하던 우리 애가 왜 이러지?
단순히 아프다는 핑계나 사춘기가 아닙니다.

아이들이 보내는 간절한 SOS 신호입니다.
이걸 학원 보내서 안보인다고 덮어두고 회피하면 안됩니다.
진짜 심각해져요! 
아이들에게 지금 필요한 건 선행 학습이 아니라 정서적 안정입니다.

부모가 사랑으로 아이의 마음에, 귀 기울여줘야 합니다.

이럴 때일수록 아이와 함께하는 좋은 시간을 보내려고 해야 합니다.","https://www.threads.com/@dream_grow_lee/post/DXKwarFE4ZG","TEXT_POST","","2026. 4. 15. PM 9:52:14",6341,71,0,1,0
"18081397502097270","초등교사입니다.
당장 집에서 이 10가지만 훈련시키세요.
이것만 되어도 학교생활 상위 1% 됩니다.

중학생들도 못한다고하니 
나이 좀 들었더라도 반드시 알려세요!

1. 어른 보면 가볍게 목례하며 인사하기
2. 급식 받을 때 조리사 선생님께 밝게 “감사합니다” 말하기
3. 쓰레기는 꼭 쓰레기통에 버리고, 바닥에 떨어진 건 하나만이라도 주워 넣기
4. 실수했을 땐 변명 없이 '미안해' 라고 사과하기
5. 친구 실수는 놀리지 않고, 비밀은 지켜주기
6. 남의 물건은 반드시 허락 받고 사용하기
7. 친구랑 물건 나눠쓰고, 내 순서 지키기
8. 수업 시작 5분 전에는 자리에 앉아 준비하기
9. 약속 시간 지키기
10. 내가 맡은 과제는 충실히 실천 하기","https://www.threads.com/@dream_grow_lee/post/DXJzpY_kROm","TEXT_POST","","2026. 4. 15. PM 1:01:13",7790,195,7,41,3
"18037562813589299","초등교사입니다.
아이가 반항한다고 
사춘기 자녀를 그냥 혼만 낸다?! 
그럼 아이의 정서를 망가뜨리는 것입니다. 

사실,문제는 아이의 반항 자체가 아닐 때가 많습니다!! 
진짜 많이 느껴요. 
핵심은!! 
부모가 그 “반항을 어떻게” 받아들이고 다루느냐, 바로 그 방식이 더 중요합니다.","https://www.threads.com/@dream_grow_lee/post/DXHOUPwkgD5","TEXT_POST","","2026. 4. 14. PM 12:56:35",11592,62,10,10,0
"18520547200078672","↳ 1/
아이가
“싫어!”
“왜요?”
라고 말하기 시작하면
많은 부모님은 덜컥 겁이 납니다.

 

’우리 아이가 망가지고 있나?‘
‘예전엔 안 이랬는데 왜 이러지?’

이렇게 생각하시죠.
 

하지만 교실에서 수많은 아이들을 지켜보며
제가 더 걱정했던 아이는 따로 있었습니다.

 
자기주장을 전혀 못 하는 아이입니다.

한 번도 “싫어요”를 말하지 못하고,
무조건 참기만 하고,
부모와 어른 눈치만 보는 아이가
오히려 더 위험할 수 있습니다.

 

왜냐하면....","https://www.threads.com/@dream_grow_lee/post/DXHOVrzknjU","TEXT_POST","","2026. 4. 14. PM 12:56:51",2401,13,0,0,1
"17852446860662741","  ↳ 2/
반항은 무조건 나쁜 게 아니라
성장의 한 과정이기 때문입니다.

 
-출산이 아이의 육체적 독립이라면,
-사춘기의 반항은 정서적 독립의 시작입니다.

그리고 훗날 경제적 독립까지 이루어질 때
비로소 한 사람의 성인으로 단단히 서게 됩니다.

 

즉, 사춘기의 “싫어”, “왜요?”는
아이 인생이 잘못 흘러가고 있다는 신호가 아니라,

“내 생각이 분명하게 생겼다.”는 신호입니다.

특히 사춘기에는
감정은 커지는데
그 감정을 조절하는 힘은 아직 충분히 성숙하지 않았습니다.

그래서 말은 거칠어지고,
표현은 서툴고,
부모 입장에서는 더 버겁게 느껴지는 겁니다.","https://www.threads.com/@dream_grow_lee/post/DXHOX9ckkuE","TEXT_POST","","2026. 4. 14. PM 12:57:09",1407,4,0,0,0
"18602348041032509","    ↳ 3/
그러니 아이가 반항한다고 해서
무조건 꺾어야 할 대상으로 보시면 안 됩니다.

그 안에는

“나도 나로 살고 싶어요.”

라는 메시지가 들어 있는 것이니까요!

그렇다면 진짜 반항,
즉 경계를 넘는 행동은 어떻게 다뤄야 할까요?","https://www.threads.com/@dream_grow_lee/post/DXHOaXPEnke","TEXT_POST","","2026. 4. 14. PM 12:57:25",1280,3,0,0,0
